xtf_id,Date,Power,Inclination,Orientation,PlantCategory,ElectricityProductionPlantR
detail_500,2016-07-18,6.4,,,plantcat_8,25954
detail_501,2015-10-12,1.18,,,plantcat_9,26101
detail_502,2015-09-29,1186.64,,,plantcat_8,26118
detail_503,2015-12-17,323.96,,,plantcat_8,26118
detail_504,2016-09-28,1030.3,,,plantcat_8,26120
detail_505,2016-06-09,5.32,,,plantcat_8,25251
detail_506,2011-12-13,667.66,,,plantcat_8,25263
detail_507,2012-09-27,286.45,,,plantcat_8,25263
detail_508,2015-03-02,506.36,,,plantcat_8,25263
detail_509,2015-09-30,127.92,,,plantcat_8,25263
detail_510,2017-11-09,2.07,,,plantcat_9,25266
detail_511,2018-04-23,2.02,,,plantcat_9,25271
detail_512,2016-03-29,41.04,,,plantcat_8,25323
detail_513,2016-04-20,1.92,,,plantcat_9,25342
detail_514,2021-01-04,15,,,,15636
detail_515,2017-11-29,1.93,,,plantcat_9,25515
detail_516,2016-09-21,53.2,,,plantcat_8,25252
detail_517,2015-08-14,10.62,,,plantcat_8,25256
detail_518,2015-09-23,157.41,,,plantcat_8,25284
detail_519,2017-11-28,1.2,,,plantcat_9,25314
detail_520,2020-10-22,9.75,,,plantcat_8,25465
detail_521,2019-04-09,22,,,,15646
detail_522,2015-03-23,11.95,,,plantcat_8,25513
detail_523,2018-06-26,3.74,,,plantcat_8,25536
detail_524,2017-12-29,1.3,,,plantcat_8,25535
detail_525,2017-03-29,13.3,,,plantcat_9,25556
detail_526,2013-06-21,6.65,,,plantcat_9,25631
detail_527,2017-10-26,0.84,,,plantcat_9,25637
detail_528,2020-01-07,0.12,,,plantcat_9,25645
detail_529,2013-05-21,5,,,plantcat_8,25646
detail_530,2011-11-01,8.16,,,plantcat_8,25668
detail_531,2016-06-10,5.94,,,plantcat_8,25685
detail_532,2011-04-01,0.9,,,plantcat_8,25695
detail_533,2017-12-20,17.34,,,plantcat_9,25808
detail_534,2017-12-15,1.44,,,plantcat_9,25590
detail_535,2017-10-27,8.55,,,plantcat_8,15826
detail_536,2017-12-05,3.78,,,plantcat_9,25766
detail_537,2013-03-21,10.12,,,plantcat_9,25827
detail_538,2017-12-04,2.77,,,plantcat_9,25827
detail_539,2015-08-21,8.6,,,plantcat_9,46369
detail_540,2017-11-15,3.28,,,plantcat_9,25917
detail_541,2017-10-31,1.3,,,plantcat_9,25938
detail_542,2017-07-28,148.68,,,plantcat_8,14936
detail_543,2010-09-10,29.05,,,plantcat_8,14940
detail_544,2015-03-24,20.8,,,plantcat_8,14940
detail_545,2017-10-16,1.3,,,plantcat_9,26055
detail_546,2016-11-19,3.6,,,plantcat_8,26136
detail_547,2015-09-03,4.8,,,plantcat_8,26126
detail_548,2015-04-24,6.6,,,plantcat_8,19755
detail_549,2013-06-15,42.4,,,plantcat_8,26117
detail_550,2016-03-29,132.3,,,plantcat_8,26117
detail_551,2017-05-15,50.44,,,plantcat_8,14975
detail_552,2012-11-29,14.99,,,plantcat_8,14977
detail_553,2016-09-19,99.36,,,plantcat_8,14977
detail_554,2020-10-07,15.1,,,plantcat_8,15092
detail_555,2020-10-07,0.03,,,plantcat_8,15092
detail_556,2015-09-29,140.46,,,plantcat_8,15119
detail_557,2016-05-23,17.1,,,plantcat_8,15119
detail_558,2017-09-30,23.37,,,plantcat_9,15119
detail_559,2012-09-26,37.49,,,plantcat_8,15125
detail_560,2014-11-18,110.24,,,plantcat_8,15125
detail_561,2015-09-15,1.75,,,plantcat_8,15135
detail_562,2021-03-22,6.03,,,plantcat_8,15138
detail_563,2014-09-01,60.48,,,plantcat_8,15167
detail_564,2016-07-20,3.6,,,plantcat_8,15170
detail_565,2016-06-15,3.68,,,plantcat_8,15226
detail_566,2014-04-01,2.25,,,plantcat_8,16393
detail_567,2014-11-26,56,,,plantcat_8,15302
detail_568,2015-11-20,1.47,,,plantcat_9,15307
detail_569,2012-09-20,34.7,,,plantcat_8,15332
detail_570,2014-12-19,4.7,,,plantcat_8,15334
detail_571,2015-09-25,3.12,,,plantcat_8,15334
detail_572,2017-02-20,4.06,,,plantcat_8,15343
detail_573,2012-05-03,392.37,,,plantcat_9,15352
detail_574,2017-12-21,0.45,,,plantcat_9,15353
detail_575,2014-11-03,585.63,,,plantcat_8,15359
detail_576,2017-05-31,1.36,,,plantcat_9,15527
detail_577,2017-05-31,6.48,,,plantcat_9,15527
detail_578,2016-09-13,5.04,,,plantcat_9,15373
detail_579,2017-11-29,0.83,,,plantcat_9,15382
detail_580,2016-08-29,192.39,,,plantcat_8,16410
detail_581,2015-09-01,17.23,,,plantcat_8,16364
detail_582,2015-09-17,64.48,,,plantcat_8,16544
detail_583,2012-09-28,102.06,,,plantcat_9,16547
detail_584,2016-09-23,10.33,,,plantcat_9,16505
detail_585,2015-06-09,50.33,,,plantcat_8,16324
detail_586,2012-11-23,39.04,,,plantcat_9,50038
detail_587,2014-12-16,50,,,plantcat_8,16112
detail_588,2017-12-22,1.26,,,plantcat_9,16165
detail_589,2015-03-31,81.9,,,plantcat_8,16360
detail_590,2021-02-09,0.06,,,plantcat_9,16296
detail_591,2021-02-09,4.34,,,plantcat_9,16296
detail_592,2017-03-09,8.4,,,plantcat_8,16358
detail_593,2015-01-08,1.59,,,plantcat_8,16354
detail_594,2016-06-27,11.9,,,plantcat_8,16678
detail_595,2017-08-18,70.47,,,plantcat_9,16795
detail_596,2016-03-11,152.88,,,plantcat_8,16792
detail_597,2020-04-07,18,,,,17559
detail_598,2015-03-10,11.6,,,plantcat_8,17185
detail_599,2015-08-13,4.98,,,plantcat_8,17938
detail_600,2012-09-28,71.09,,,plantcat_8,16756
detail_601,2020-07-07,300,,,,16876
detail_603,2015-07-13,20.48,,,plantcat_9,16842
detail_604,2015-09-28,342.72,,,plantcat_8,16839
detail_605,2014-10-31,109.4,,,plantcat_8,16838
detail_606,2015-03-31,62.22,,,plantcat_8,16838
detail_607,2016-03-30,41.6,,,plantcat_8,16837
detail_608,2018-02-02,1.94,,,plantcat_9,17099
detail_609,2015-05-15,14.04,,,plantcat_9,17545
detail_610,2017-12-21,667.92,,,plantcat_9,17408
detail_611,2014-11-21,196.83,,,plantcat_8,17580
detail_612,2012-02-29,2.76,,,plantcat_8,17658
detail_613,2015-11-20,9,,,plantcat_8,17658
detail_614,2020-05-12,5.85,,,plantcat_8,17763
detail_615,2017-11-15,4.53,,,plantcat_9,18175
detail_616,2014-12-08,6.3,,,plantcat_8,26829
detail_617,2015-09-17,11.2,,,plantcat_8,18255
detail_618,2015-03-26,92.5,,,plantcat_9,18167
detail_619,2016-12-13,9.54,,,plantcat_8,18186
detail_620,2015-03-24,4.4,,,plantcat_8,18438
detail_621,2020-04-18,2.56,,,plantcat_9,19125
detail_622,2019-08-22,8,,,,21701
detail_623,2013-12-20,57.46,,,plantcat_8,20517
detail_624,2014-07-06,0.96,,,plantcat_8,20625
detail_625,2015-06-05,80.6,,,plantcat_8,20626
detail_626,2010-06-30,196.83,,,plantcat_8,20665
detail_627,2014-12-16,31.8,,,plantcat_9,20652
detail_628,2017-09-07,5.4,,,plantcat_8,20678
detail_629,2015-09-29,168.74,,,plantcat_8,20837
detail_630,2011-09-19,8.36,,,plantcat_8,20682
detail_631,2015-03-02,28.98,,,plantcat_8,20682
detail_632,2016-03-17,12.54,,,plantcat_8,21835
detail_633,2017-03-14,102.56,,,plantcat_8,20707
detail_634,2017-12-15,4.05,,,plantcat_8,20888
detail_635,2019-07-09,9.45,,,plantcat_8,20720
detail_636,2016-08-06,6.12,,,plantcat_8,20940
detail_637,2015-09-25,87.47,,,plantcat_8,20760
detail_638,2020-12-17,0.98,,,plantcat_9,20946
detail_639,2015-09-25,60.68,,,plantcat_9,21085
detail_640,2020-04-01,3.57,,,plantcat_9,21085
detail_641,2015-03-20,6.48,,,plantcat_8,21118
detail_642,2014-11-13,22.26,,,plantcat_8,21122
detail_643,2017-02-03,13.94,,,plantcat_8,21235
detail_644,2015-06-22,12.72,,,plantcat_8,21239
detail_645,2019-12-23,43,,,,21696
detail_646,2015-03-30,42.56,,,plantcat_8,21566
detail_647,2015-09-29,98.22,,,plantcat_8,21566
detail_648,2020-01-21,23.73,,,plantcat_8,21566
detail_649,2017-12-21,3.04,,,plantcat_8,21307
detail_650,2011-04-01,2.2,,,plantcat_8,21663
detail_651,2015-03-26,11.67,,,plantcat_9,21737
detail_652,2015-01-16,8.67,,,plantcat_9,21674
detail_653,2017-11-17,1.26,,,plantcat_9,22387
detail_654,2015-06-18,6.24,,,plantcat_9,22335
detail_655,2015-09-30,230.88,,,plantcat_8,28207
detail_656,2016-09-20,33.8,,,plantcat_8,27306
detail_657,2020-04-09,22.32,,,plantcat_8,27306
detail_658,2013-01-15,3.04,,,plantcat_8,26149
detail_659,2015-03-25,141.95,,,plantcat_8,27386
detail_660,2015-07-02,11,,,plantcat_8,26726
detail_661,2016-08-24,9.6,,,plantcat_8,26735
detail_663,2013-12-17,68.73,,,plantcat_9,27435
detail_664,2015-03-28,21.33,,,plantcat_8,27435
detail_665,2017-03-31,125.24,,,plantcat_8,27835
detail_666,2014-11-28,61.2,,,plantcat_8,27865
detail_667,2017-03-31,36.22,,,plantcat_8,27535
detail_668,2016-09-29,50.6,,,plantcat_9,28376
detail_669,2018-10-17,3.84,,,plantcat_8,28233
detail_670,2015-03-20,2.75,,,plantcat_8,28216
detail_671,2017-03-31,38.58,,,plantcat_8,27725
detail_672,2015-02-16,35.7,,,plantcat_8,28785
detail_673,2016-08-26,216.2,,,plantcat_8,28276
detail_674,2012-04-02,4.9,,,plantcat_8,28385
detail_675,2013-08-10,20.4,,,plantcat_8,28735
detail_676,2017-09-19,7.82,,,plantcat_8,28735
detail_677,2020-06-25,4.06,,,plantcat_9,28897
detail_678,2015-09-28,6.75,,,plantcat_9,29325
detail_679,2015-10-23,8.91,,,plantcat_9,29325
detail_680,2016-05-31,18,,,plantcat_8,29345
detail_681,2014-10-28,154.96,,,plantcat_8,29165
detail_682,2012-09-04,11.34,,,plantcat_8,29445
detail_683,2015-09-30,14.84,,,plantcat_8,29445
detail_684,2016-07-11,7.02,,,plantcat_8,29985
detail_685,2017-09-15,14.07,,,plantcat_8,30286
detail_686,2016-08-22,2.19,,,plantcat_8,30358
detail_687,2016-03-22,12.1,,,plantcat_8,30516
detail_688,2015-03-31,439.4,,,plantcat_8,30459
detail_689,2014-12-05,221.38,,,plantcat_8,30582
detail_690,2020-12-01,112.54,,,plantcat_8,30582
detail_691,2020-12-01,112.54,,,plantcat_8,30582
detail_692,2011-07-01,0.94,,,plantcat_8,30639
detail_693,2014-07-06,0.96,,,plantcat_8,30639
detail_694,2015-03-13,11.13,,,plantcat_8,30654
detail_695,2013-12-26,152.88,,,plantcat_8,31194
detail_696,2015-09-10,2.47,,,plantcat_8,30738
detail_697,2011-07-01,0.94,,,plantcat_8,30795
detail_698,2014-07-06,0.96,,,plantcat_8,30795
detail_699,2017-03-31,175.34,,,plantcat_8,31125
detail_700,2015-09-01,30.68,,,plantcat_8,31185
detail_701,2017-03-22,108.3,,,plantcat_8,31191
detail_702,2013-12-20,137.27,,,plantcat_8,31188
detail_703,2014-12-22,241.28,,,plantcat_8,31299
detail_704,2016-03-31,30.96,,,plantcat_9,31278
detail_705,2014-04-25,545.88,,,plantcat_8,31023
detail_706,2016-09-30,190.2,,,plantcat_8,31023
detail_707,2014-06-06,4.14,,,plantcat_8,31359
detail_708,2015-12-11,15.53,,,plantcat_8,31359
detail_709,2017-03-30,16.2,,,plantcat_8,31455
detail_710,2015-06-25,92.13,,,plantcat_9,31669
detail_711,2015-06-05,8.32,,,plantcat_9,31459
detail_712,2015-03-05,565.76,,,plantcat_8,31530
detail_713,2017-09-29,171.99,,,plantcat_8,31530
detail_714,2017-12-22,178.08,,,plantcat_8,31530
detail_715,2012-06-26,4.3,,,plantcat_8,31642
detail_716,2015-11-30,6.9,,,plantcat_8,31642
detail_717,2015-03-26,27,,,plantcat_8,31653
detail_718,2015-09-04,9.54,,,plantcat_8,31746
detail_719,2014-04-17,7.98,,,plantcat_8,31428
detail_720,2016-02-15,58.72,,,plantcat_8,31767
detail_721,2016-06-28,15.9,,,plantcat_8,31767
detail_722,2020-11-19,5.27,,,plantcat_9,32202
detail_723,2020-11-19,0.08,,,plantcat_9,32202
detail_724,2015-08-05,6.37,,,plantcat_8,31848
detail_725,2016-06-23,5.2,,,plantcat_8,31791
detail_726,2015-10-09,37.62,,,plantcat_8,31866
detail_727,2014-04-16,21.32,,,plantcat_8,32034
detail_728,2013-10-24,34,,,plantcat_8,31902
detail_729,2015-06-18,70.6,,,plantcat_8,31902
detail_730,2018-09-04,2.45,,,plantcat_8,31833
detail_731,2015-06-11,9.1,,,plantcat_8,32070
detail_732,2014-10-30,2.42,,,plantcat_8,32127
detail_733,2015-05-19,18.88,,,plantcat_8,32049
detail_734,2012-03-30,2.16,,,plantcat_8,32283
detail_735,2013-12-24,3.8,,,plantcat_8,32283
detail_736,2013-12-27,9.74,,,plantcat_8,32271
detail_737,2015-03-27,6.72,,,plantcat_10,32271
detail_738,2014-08-06,25.92,,,plantcat_8,32346
detail_739,2015-03-30,62.8,,,plantcat_9,32364
detail_740,2015-03-31,62.9,,,plantcat_8,32487
detail_741,2016-03-15,58.08,,,plantcat_8,32472
detail_742,2015-03-26,6.97,,,plantcat_8,32787
detail_743,2011-01-18,1.1,,,plantcat_8,33018
detail_744,2013-04-29,3.2,,,plantcat_8,33018
detail_745,2014-07-04,0.4,,,plantcat_8,33018
detail_746,2015-07-08,8.93,,,plantcat_8,33018
detail_747,2015-04-28,5.18,,,plantcat_9,32691
detail_748,2012-10-11,8,,,plantcat_8,33231
detail_749,2014-03-21,12,,,plantcat_8,33231
detail_750,2015-03-30,34.8,,,plantcat_8,32913
detail_751,2018-11-23,344.54,,,plantcat_8,66352
detail_752,2019-05-17,219.1,,,plantcat_8,66352
detail_753,2013-07-26,117.8,,,plantcat_8,33048
detail_754,2016-09-19,143.9,,,plantcat_8,33048
detail_755,2017-12-15,222.48,,,plantcat_8,33048
detail_756,2016-09-29,155.3,,,plantcat_8,33132
detail_757,2016-06-03,0.7,,,plantcat_9,33216
detail_758,2016-08-19,6.54,,,plantcat_8,33345
detail_759,2015-09-30,254.28,,,plantcat_8,33363
detail_760,2017-03-31,7.83,,,plantcat_8,33393
detail_761,2012-03-15,2.8,,,plantcat_8,33405
detail_762,2014-12-08,65.5,,,plantcat_8,34122
detail_763,2012-09-28,1.6,,,plantcat_9,33537
detail_764,2021-03-13,9.1,,,plantcat_8,33700
detail_765,2019-06-27,10,,,,33703
detail_766,2016-09-16,96.7,,,plantcat_8,33777
detail_767,2015-03-30,8.34,,,plantcat_9,33804
detail_768,2013-12-05,8.06,,,plantcat_8,33765
detail_769,2013-12-05,4.42,,,plantcat_8,33762
detail_770,2013-12-05,8.06,,,plantcat_8,33768
detail_771,2013-12-18,32.64,,,plantcat_9,33891
detail_772,2017-09-30,21.6,,,plantcat_8,34710
detail_773,2020-12-21,11.7,,,plantcat_8,34416
detail_774,2015-09-15,24.89,,,plantcat_9,34005
detail_775,2014-11-27,0.96,,,plantcat_8,34134
detail_776,2013-12-30,78.96,,,plantcat_8,34104
detail_777,2015-03-31,66.44,,,plantcat_8,34104
detail_778,2017-09-26,35.64,,,plantcat_8,34200
detail_779,2015-03-12,11.8,,,plantcat_8,34140
detail_780,2012-08-02,2.45,,,plantcat_8,34227
detail_781,2014-09-26,11.07,,,plantcat_8,34302
detail_782,2016-12-01,6.4,,,plantcat_8,34368
detail_783,2014-12-19,89.9,,,plantcat_8,35485
detail_784,2010-09-21,18,,,plantcat_10,35350
detail_785,2015-06-02,1.47,,,plantcat_8,34688
detail_786,2014-11-15,141.78,,,plantcat_8,35005
detail_787,2015-03-25,189.13,,,plantcat_8,34989
detail_788,2015-08-25,41.8,,,plantcat_8,34989
detail_789,2014-09-30,14.49,,,plantcat_8,37095
detail_790,2016-03-29,6.21,,,plantcat_8,34746
detail_791,2014-09-18,8.61,,,plantcat_9,35121
detail_792,2014-12-05,219.23,,,plantcat_8,35607
detail_793,2014-07-12,7.56,,,plantcat_8,35118
detail_794,2015-09-28,171.6,,,plantcat_8,36084
detail_795,2020-12-09,3.3,,,plantcat_8,35493
detail_796,2014-12-17,15.93,,,plantcat_8,34944
detail_797,2015-12-18,10.26,,,plantcat_8,34944
detail_798,2017-04-04,5.04,,,plantcat_8,35404
detail_799,2013-04-22,3.33,,,plantcat_8,35349
detail_800,2017-10-27,1.62,,,plantcat_8,35400
detail_801,2012-03-30,21.4,,,plantcat_8,35401
detail_802,2014-10-15,49.5,,,plantcat_8,35648
detail_803,2020-10-30,41.6,,,plantcat_8,35648
detail_804,2014-11-12,27.01,,,plantcat_9,35658
detail_805,2017-03-28,5.39,,,plantcat_9,35661
detail_806,2012-11-30,3.77,,,plantcat_8,35892
detail_807,2015-09-21,4.49,,,plantcat_8,36096
detail_808,2014-04-08,43.9,,,plantcat_8,36093
detail_809,2014-10-31,70.7,,,plantcat_8,36093
detail_810,2014-08-06,6.4,,,plantcat_8,35784
detail_811,2015-03-31,29.4,,,plantcat_8,35790
detail_812,2016-07-14,14.84,,,plantcat_8,35796
detail_813,2014-06-25,66.56,,,plantcat_8,37704
detail_814,2016-07-31,12.8,,,plantcat_9,35520
detail_815,2013-12-18,45.58,,,plantcat_8,35805
detail_816,2015-03-30,25.92,,,plantcat_9,35805
detail_817,2014-12-22,11.77,,,plantcat_8,47661
detail_818,2017-09-27,48,,,plantcat_8,35545
detail_819,2014-12-05,101.5,,,plantcat_8,36288
detail_820,2016-09-30,98.1,,,plantcat_8,35853
detail_821,2017-09-29,91.5,,,plantcat_8,35853
detail_822,2011-12-21,23.94,,,plantcat_8,36375
detail_823,2013-12-23,28.91,,,plantcat_8,36375
detail_824,2014-08-04,38.48,,,plantcat_8,36285
detail_825,2015-03-27,39.69,,,plantcat_8,36285
detail_826,2014-12-18,113.4,,,plantcat_8,36222
detail_827,2016-03-23,89.18,,,plantcat_8,36909
detail_828,2016-12-08,111.72,,,plantcat_8,36909
detail_829,2015-09-22,225,,,plantcat_8,37047
detail_830,2012-03-17,3.68,,,plantcat_8,36276
detail_831,2014-09-01,61.2,,,plantcat_8,36913
detail_832,2014-07-14,12.1,,,plantcat_8,36240
detail_833,2016-03-30,222.6,,,plantcat_8,35887
detail_834,2016-06-27,149.6,,,plantcat_8,36869
detail_835,2017-02-22,2.32,,,plantcat_9,36870
detail_836,2020-05-15,7.14,,,plantcat_8,36870
detail_837,2015-08-12,159.3,,,plantcat_8,36425
detail_838,2011-11-30,12.16,,,plantcat_8,36892
detail_839,2012-08-15,11,,,plantcat_8,36892
detail_840,2015-02-20,8.91,,,plantcat_8,36892
detail_841,2015-09-28,2.16,,,plantcat_8,36951
detail_842,2014-05-27,215.22,,,plantcat_8,36933
detail_843,2015-09-18,7.98,,,plantcat_8,37230
detail_844,2015-07-15,60.48,,,plantcat_8,36448
detail_845,2019-12-03,44.8,,,plantcat_8,36448
detail_846,2017-09-26,1047.35,,,plantcat_8,37008
detail_847,2016-09-01,132.57,,,plantcat_8,36969
detail_848,2015-12-02,4.85,,,plantcat_8,36996
detail_849,2015-03-24,45.6,,,plantcat_8,37092
detail_850,2015-03-31,411.66,,,plantcat_8,37272
detail_851,2015-03-13,8.1,,,plantcat_8,37111
detail_852,2015-03-26,155.68,,,plantcat_8,36648
detail_853,2015-01-05,97.6,,,plantcat_8,36660
detail_854,2017-05-03,3.04,,,plantcat_9,36675
detail_855,2015-09-23,4.94,,,plantcat_8,68232
detail_856,2015-09-25,24.96,,,plantcat_8,36678
detail_857,2014-12-09,60,,,plantcat_8,37284
detail_858,2016-09-29,143.1,,,plantcat_8,37299
detail_859,2015-11-19,83.78,,,plantcat_8,36744
detail_860,2017-09-28,193.52,,,plantcat_8,36741
detail_861,2016-03-07,8.51,,,plantcat_9,37425
detail_862,2015-01-06,179.8,,,plantcat_8,36807
detail_863,2011-01-25,1.41,,,plantcat_8,37542
detail_864,2011-11-07,2.75,,,plantcat_8,37542
detail_865,2011-10-04,1.14,,,plantcat_8,37221
detail_866,2013-05-17,4.41,,,plantcat_8,37221
detail_867,2013-12-06,4.5,,,plantcat_8,37108
detail_868,2015-03-18,120.96,,,plantcat_8,37555
detail_869,2019-06-21,31.11,,,plantcat_8,37587
detail_870,2014-12-10,14.76,,,plantcat_9,37594
detail_871,2015-09-28,97.38,,,plantcat_8,37731
detail_872,2016-05-11,94.86,,,plantcat_8,37731
detail_873,2017-02-22,29.16,,,plantcat_8,37731
detail_874,2014-02-10,7.25,,,plantcat_8,37776
detail_875,2013-12-20,39.39,,,plantcat_9,37929
detail_876,2016-09-30,150.93,,,plantcat_8,37929
detail_877,2017-03-30,648,,,plantcat_8,37861
detail_878,2012-09-28,619.75,,,plantcat_8,37908
detail_879,2016-03-09,34.6,,,plantcat_9,37962
detail_880,2015-03-30,450.84,,,plantcat_8,41742
detail_881,2016-07-19,337.08,,,plantcat_8,41742
detail_882,2014-09-29,49.92,,,plantcat_8,38160
detail_883,2017-12-19,125.7,,,plantcat_8,38160
detail_884,2015-05-08,5.83,,,plantcat_8,38043
detail_885,2015-08-06,24.78,,,plantcat_8,38064
detail_886,2016-09-30,15.9,,,plantcat_8,38064
detail_887,2012-09-21,9.8,,,plantcat_9,38106
detail_888,2011-12-01,31.5,,,plantcat_9,38307
detail_889,2013-12-13,115.5,,,plantcat_9,38307
detail_890,2013-12-13,26.5,,,plantcat_8,38307
detail_891,2015-03-16,30.6,,,plantcat_8,38307
detail_892,2015-06-18,48.5,,,plantcat_8,38223
detail_893,2015-06-18,17.05,,,plantcat_8,38226
detail_894,2017-03-17,1.38,,,plantcat_9,38364
detail_895,2011-08-28,3.53,,,plantcat_8,38637
detail_896,2014-04-29,12.15,,,plantcat_9,38523
detail_897,2014-04-29,13.48,,,plantcat_8,38523
detail_898,2011-10-26,32.3,,,plantcat_9,38766
detail_899,2015-03-24,32.5,,,plantcat_8,38766
detail_900,2015-09-28,40.81,,,plantcat_8,48000
detail_901,2016-06-22,40.81,,,plantcat_8,48000
detail_902,2012-04-30,25.97,,,plantcat_8,38781
detail_903,2017-03-31,28.08,,,plantcat_8,38814
detail_904,2015-09-30,21.06,,,plantcat_8,38751
detail_905,2015-06-03,84.2,,,plantcat_8,38733
detail_906,2014-09-17,43.16,,,plantcat_8,38881
detail_907,2015-03-27,11.34,,,plantcat_8,38881
detail_908,2014-09-24,127.71,,,plantcat_9,39039
detail_909,2015-09-23,75.92,,,plantcat_8,38931
detail_910,2011-12-01,141,,,plantcat_8,39051
detail_911,2017-03-06,332.1,,,plantcat_8,39051
detail_912,2016-11-30,1.6,,,plantcat_9,39111
detail_913,2011-12-06,31.02,,,plantcat_8,39225
detail_914,2013-12-11,19.07,,,plantcat_9,39225
detail_915,2017-03-30,152.58,,,plantcat_8,38958
detail_916,2014-09-16,28.04,,,plantcat_8,39726
detail_917,2015-10-01,4.8,,,plantcat_8,39552
detail_918,2016-09-30,67.5,,,plantcat_9,39147
detail_919,2015-09-19,4.76,,,plantcat_8,39549
detail_920,2015-03-13,7.35,,,plantcat_9,39159
detail_921,2015-03-26,61.56,,,plantcat_8,39168
detail_922,2017-08-28,27,,,plantcat_8,39288
detail_923,2015-05-09,11.88,,,plantcat_9,39498
detail_924,2015-06-02,183.24,,,plantcat_8,39861
detail_925,2015-03-28,19.56,,,plantcat_8,39597
detail_926,2014-11-13,66,,,plantcat_8,39534
detail_927,2013-10-18,152.75,,,plantcat_8,40917
detail_928,2015-06-03,62.66,,,plantcat_8,40917
detail_929,2014-08-13,5.88,,,plantcat_9,39183
detail_930,2013-12-20,30.24,,,plantcat_8,39660
detail_931,2014-06-26,14.85,,,plantcat_8,39660
detail_932,2015-03-30,58.14,,,plantcat_8,39828
detail_933,2013-08-28,2.04,,,plantcat_9,39666
detail_934,2018-06-04,30.09,,,plantcat_8,39954
detail_935,2011-06-10,5.76,,,plantcat_8,39845
detail_936,2015-03-31,54.88,,,plantcat_8,40182
detail_937,2013-12-20,182.12,,,plantcat_8,41148
detail_938,2015-03-31,24,,,plantcat_8,41148
detail_939,2016-10-03,5.4,,,plantcat_8,40302
detail_940,2015-03-02,66.78,,,plantcat_8,41157
detail_941,2015-09-24,43.5,,,plantcat_8,41157
detail_942,2016-03-17,2.25,,,plantcat_8,40309
detail_943,2016-08-31,30.3,,,plantcat_8,40272
detail_944,2015-03-17,34.4,,,plantcat_8,41160
detail_945,2017-03-24,2.28,,,plantcat_8,41376
detail_946,2015-03-02,31.03,,,plantcat_8,47016
detail_947,2013-04-08,1.23,,,plantcat_9,40152
detail_948,2012-04-13,3.14,,,plantcat_8,40582
detail_949,2021-02-12,8.84,,,plantcat_8,40582
detail_950,2016-02-08,11,,,plantcat_8,40488
detail_951,2017-09-07,24.84,,,plantcat_8,42096
detail_952,2014-12-30,61.7,,,plantcat_8,40162
detail_953,2013-07-31,78.78,,,plantcat_8,40164
detail_954,2013-12-22,45.76,,,plantcat_8,40164
detail_955,2016-07-11,21.56,,,plantcat_8,40164
detail_956,2015-03-05,4.32,,,plantcat_8,40518
detail_957,2012-02-29,98,,,plantcat_8,40521
detail_958,2012-09-03,18.24,,,plantcat_8,40521
detail_959,2017-03-16,119.78,,,plantcat_8,40944
detail_960,2016-12-08,4.8,,,plantcat_8,40809
detail_961,2012-02-26,65.52,,,plantcat_9,41169
detail_962,2013-04-25,48,,,plantcat_8,41169
